Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
15-May-2018,26494.9,26972.05,26407.3,26474.0,      150002630,         3797.98
16-May-2018,26269.35,26428.35,26102.15,26182.15,      232083519,         4137.85
17-May-2018,26233.2,26283.55,26012.0,26073.8,      126926383,         2743.08
18-May-2018,26025.6,26032.0,25839.0,25875.6,      113573727,         2898.79
21-May-2018,26017.5,26066.75,25685.35,25750.8,      120004208,         2859.70
22-May-2018,25780.25,25945.65,25701.35,25777.7,      179388885,         3854.09
23-May-2018,25726.95,25903.9,25622.15,25684.95,      170573849,         4225.48
24-May-2018,25722.9,26073.1,25658.4,26016.8,      110029603,         2831.27
25-May-2018,26066.75,26325.55,26031.45,26273.55,       98939554,         2451.82
28-May-2018,26291.65,26713.65,26273.9,26614.25,      136868774,         3135.71
29-May-2018,26567.25,26570.95,26221.1,26254.8,      106152966,         2563.90
30-May-2018,26039.9,26405.45,25980.85,26327.8,      118974102,         3093.10
31-May-2018,26587.0,27164.55,26354.55,26956.2,      318900279,         7879.98
01-Jun-2018,26913.4,26996.8,26658.55,26692.8,      132336254,         4017.91
04-Jun-2018,27023.7,27047.55,26205.9,26257.55,      137561064,         7188.74
05-Jun-2018,26263.0,26342.4,26069.55,26251.0,      107940100,         3169.87
06-Jun-2018,26266.9,26425.2,26147.8,26367.6,      144159415,         3007.56
07-Jun-2018,26577.95,26766.95,26483.9,26517.8,      131294980,         3421.62
08-Jun-2018,26457.25,26481.0,26284.2,26451.35,      115660362,         2840.81
11-Jun-2018,26473.2,26653.0,26421.95,26453.55,      144115066,         3245.59
12-Jun-2018,26566.6,26656.45,26449.85,26607.1,      132109351,         3130.92
13-Jun-2018,26721.95,26765.45,26598.2,26642.8,      116844183,         3247.43
14-Jun-2018,26612.3,26623.25,26503.1,26562.25,       99120546,         3053.24
15-Jun-2018,26513.7,26586.4,26344.95,26417.4,      147563095,         4291.75
18-Jun-2018,26444.3,26477.5,26322.45,26409.3,      101362059,         2768.39
19-Jun-2018,26448.1,26448.1,26224.75,26265.75,      112377787,         3350.41
20-Jun-2018,26320.45,26574.75,26309.95,26557.7,      105129754,         2731.02
21-Jun-2018,26645.3,26682.95,26454.95,26496.95,      122194668,         3194.16
22-Jun-2018,26518.4,26806.55,26364.25,26766.85,      127690793,         2984.13
25-Jun-2018,26718.15,26804.9,26573.0,26609.7,       89753825,         2294.57
26-Jun-2018,26495.65,26712.6,26479.65,26601.7,       97355424,         2542.42
27-Jun-2018,26616.3,26634.3,26336.5,26423.4,      124787831,         3704.42
28-Jun-2018,26398.1,26487.85,26161.0,26324.6,      242245847,         5891.37
29-Jun-2018,26312.7,26465.0,26291.35,26364.2,      128238510,         3866.66
02-Jul-2018,26364.45,26371.6,26060.6,26230.3,      174872280,         4472.48
03-Jul-2018,26210.1,26316.1,26142.0,26204.1,      104588044,         2547.80
04-Jul-2018,26249.25,26480.5,26132.9,26433.95,       82888322,         2201.98
05-Jul-2018,26481.55,26598.45,26415.2,26503.3,       91431872,         2632.52
06-Jul-2018,26427.55,26609.85,26410.0,26493.85,      120291139,         3037.92
09-Jul-2018,26642.35,26781.2,26611.55,26753.3,      101833058,         2986.56
10-Jul-2018,26844.55,26939.55,26778.5,26894.55,      103574099,         3700.96
11-Jul-2018,26900.65,26938.85,26774.6,26816.2,       91728787,         2611.23
12-Jul-2018,26937.5,27164.8,26936.05,27026.55,      108520112,         2970.49
13-Jul-2018,27046.85,27102.35,26902.3,26935.95,      102571130,         2814.78
16-Jul-2018,26914.5,26939.05,26643.95,26679.8,      105758457,         2848.73
17-Jul-2018,26662.85,27041.35,26653.65,27008.1,      217931631,         3847.03
18-Jul-2018,27107.35,27187.15,26834.45,26880.9,      192207622,         4231.03
19-Jul-2018,26960.2,27025.45,26730.1,26789.65,      130746919,         3820.62
20-Jul-2018,26764.4,26946.55,26718.6,26873.2,       84205472,         2800.09
23-Jul-2018,26701.3,27040.1,26671.35,27008.15,      125717272,         3638.84
24-Jul-2018,26984.15,27128.0,26868.15,26974.4,      115100157,         2833.32
25-Jul-2018,26992.55,27074.0,26939.35,27031.3,      100793998,         3015.78
26-Jul-2018,27054.7,27455.1,27045.05,27406.4,      256486512,         7635.50
27-Jul-2018,27497.8,27661.05,27455.0,27634.4,      215768964,         5073.75
30-Jul-2018,27767.65,27873.7,27607.95,27842.6,      308460689,         6975.01
31-Jul-2018,27797.2,27839.2,27651.3,27764.15,      185189252,         5102.60
01-Aug-2018,27684.8,27820.15,27477.9,27596.6,      152825700,         3734.84
02-Aug-2018,27469.5,27487.9,27327.95,27355.95,      119103729,         3215.97
03-Aug-2018,27471.95,27723.0,27448.15,27695.5,      164821344,         4529.27
06-Aug-2018,27769.55,27994.0,27766.05,27898.5,      184016610,         5115.36
07-Aug-2018,27972.95,27988.2,27827.3,27875.9,      249213872,         5160.75
08-Aug-2018,27930.55,28128.65,27858.75,28062.45,      149989901,         3628.81
09-Aug-2018,28173.65,28363.4,28132.0,28320.0,      254180287,         7260.85
10-Aug-2018,28348.95,28377.9,28087.65,28124.25,      285470698,         7773.78
13-Aug-2018,27760.8,27911.85,27739.5,27794.4,      165765211,         4690.84
14-Aug-2018,27864.4,28053.05,27854.9,28021.7,      116466884,         3336.18
16-Aug-2018,27836.15,28013.1,27779.5,27826.55,      185103463,         5983.13
17-Aug-2018,27991.75,28178.15,27953.8,28128.55,      156310659,         4475.50
20-Aug-2018,28171.65,28322.3,28171.65,28274.25,      177840658,         3902.35
21-Aug-2018,28295.85,28305.95,28151.9,28257.9,      142439166,         3981.61
23-Aug-2018,28321.95,28325.45,27965.35,28027.9,      133387354,         4353.40
24-Aug-2018,27954.25,28122.75,27782.8,27834.7,      169952869,         4734.87
27-Aug-2018,27971.25,28317.75,27958.2,28264.2,      146706980,         4960.34
28-Aug-2018,28379.9,28388.65,28152.7,28269.65,      144026112,         4298.92
29-Aug-2018,28233.4,28344.1,28167.8,28224.1,      168875762,         5230.80
30-Aug-2018,28233.7,28233.7,27961.75,28103.25,      186360757,         6092.45
31-Aug-2018,27998.0,28157.35,27940.95,28061.75,      229622699,         7069.12
03-Sep-2018,28199.45,28203.2,27777.4,27819.5,      127011210,         3746.12
04-Sep-2018,27845.55,27875.15,27385.85,27430.75,      165858496,         4714.18
05-Sep-2018,27409.3,27506.3,27136.05,27376.05,      131880484,         3854.47
06-Sep-2018,27464.25,27552.8,27246.25,27468.7,      120287292,         3808.19
07-Sep-2018,27439.25,27512.5,27232.8,27481.45,      144905496,         4409.73
10-Sep-2018,27395.2,27404.85,27142.55,27201.75,      178147552,         6363.64
11-Sep-2018,27295.2,27318.45,26772.25,26807.5,      160826279,         5575.27
12-Sep-2018,26895.15,26895.15,26555.15,26819.2,      174201027,         4921.26
14-Sep-2018,27059.85,27205.75,26989.8,27163.85,      136633270,         4403.10
17-Sep-2018,27002.6,27002.6,26743.4,26820.3,      115283101,         3192.51
18-Sep-2018,26757.0,26901.05,26407.45,26441.45,      308575632,         6201.28
19-Sep-2018,26532.0,26611.6,26235.7,26277.35,      244393690,         5745.50
21-Sep-2018,26331.05,26490.4,25053.35,25596.9,      547285580,        14634.54
24-Sep-2018,25645.05,25649.7,24904.5,24970.35,      272396270,         7233.55
25-Sep-2018,24947.7,25406.95,24678.25,25330.35,      329548199,         8339.92
26-Sep-2018,25525.1,25525.1,25197.35,25376.3,      215055339,         5556.79
27-Sep-2018,25442.1,25452.5,25007.05,25042.15,      262822577,         6524.63
28-Sep-2018,25135.8,25354.7,24919.25,25119.85,      367109389,         7890.09
01-Oct-2018,24943.9,25412.15,24707.65,25367.0,      304703170,         8248.86
03-Oct-2018,25290.55,25470.05,25026.35,25069.9,      261054513,         7025.24
04-Oct-2018,24735.15,24893.4,24501.05,24819.3,      245813411,         6980.52
05-Oct-2018,24741.65,25080.2,24250.65,24443.45,      230429144,         6217.03
08-Oct-2018,24470.75,24745.35,24240.05,24618.35,      223867274,         5799.32
09-Oct-2018,24703.65,24759.9,24464.9,24527.65,      175374004,         4179.44
10-Oct-2018,24596.6,25371.15,24559.9,25321.7,      227005049,         5962.10
11-Oct-2018,24541.75,24940.1,24493.7,24783.95,      255410789,         6721.36
12-Oct-2018,25001.95,25484.2,24975.45,25395.85,      200602244,         5803.45
15-Oct-2018,25444.0,25466.2,25147.8,25388.05,      146636264,         4393.26
16-Oct-2018,25414.2,25707.05,25351.8,25589.65,      226063396,         5917.40
17-Oct-2018,25839.1,25915.35,25101.95,25188.6,      182759960,         4927.19
19-Oct-2018,24966.5,25277.9,24922.65,25085.8,      200900442,         5390.27
22-Oct-2018,25484.25,25504.75,25021.35,25078.6,      172423369,         6136.64
23-Oct-2018,24786.9,25124.6,24784.9,24972.45,      144911236,         5373.28
24-Oct-2018,25312.7,25356.9,24839.65,25064.2,      176623910,         5399.39
25-Oct-2018,24841.5,24977.35,24696.85,24817.45,      215033794,         6855.91
26-Oct-2018,24771.85,24771.95,24353.1,24421.05,      219130974,         5370.59
29-Oct-2018,24647.95,25023.75,24404.55,24959.7,      279844102,         8145.83
30-Oct-2018,24924.75,25121.5,24686.85,24807.75,      257591034,         6320.86
31-Oct-2018,24823.8,25201.3,24528.35,25153.25,      241789641,         6831.52
01-Nov-2018,25285.2,25401.6,25129.45,25323.65,      216612149,         6629.38
02-Nov-2018,25545.35,25856.25,25499.15,25701.65,      297782501,         7743.94
05-Nov-2018,25731.55,25788.2,25534.4,25732.2,      188023500,         5530.01
06-Nov-2018,25747.4,25860.75,25558.35,25598.0,      162090341,         5015.97
07-Nov-2018,25818.1,25824.4,25698.1,25737.5,       18966564,          498.12
09-Nov-2018,25742.55,25822.75,25598.75,25771.0,      145005871,         4275.96
12-Nov-2018,25816.15,25907.2,25495.1,25539.75,      115950746,         3409.51
13-Nov-2018,25422.0,25796.5,25384.55,25768.6,      141869413,         3960.71
14-Nov-2018,25952.4,26045.05,25806.7,25930.15,      194940269,         6211.45
15-Nov-2018,25946.2,26197.6,25728.0,26154.75,      171790148,         4842.53
16-Nov-2018,26205.35,26332.75,26122.55,26245.55,      235671044,         6161.73
19-Nov-2018,26364.6,26379.1,26204.35,26300.7,      172343045,         4593.46
20-Nov-2018,26211.5,26259.4,26041.8,26113.35,      189681759,         4547.93
21-Nov-2018,26105.45,26342.05,26060.55,26262.05,      159319280,         4105.57
22-Nov-2018,26233.65,26323.95,25947.85,25999.45,      153931487,         3578.29
26-Nov-2018,26096.0,26396.6,26025.05,26365.6,      174542785,         4851.74
27-Nov-2018,26286.1,26491.25,26268.65,26443.1,      176101916,         4878.41
28-Nov-2018,26489.65,26584.95,26419.65,26457.95,      255358541,         6055.94
29-Nov-2018,26641.6,27003.75,26577.15,26939.6,      472107464,        11697.23
30-Nov-2018,27009.3,27012.7,26764.9,26862.95,      228852954,         5768.23
03-Dec-2018,27032.9,27037.1,26791.65,26857.55,      205823981,         4958.19
04-Dec-2018,26809.5,26843.8,26644.75,26693.8,      172608502,         4095.43
05-Dec-2018,26572.1,26627.35,26443.65,26519.6,      144478743,         4026.28
06-Dec-2018,26339.1,26359.9,26149.45,26198.3,      139141747,         3758.91
07-Dec-2018,26307.4,26659.7,26252.1,26594.3,      185529990,         7950.15
10-Dec-2018,26073.65,26336.2,26072.0,26102.65,      156932519,         5857.99
11-Dec-2018,25602.25,26227.9,25598.95,26163.4,      264187458,         7737.87
12-Dec-2018,26286.25,26672.7,26214.75,26643.85,      215679380,         5612.44
13-Dec-2018,26844.15,26951.45,26723.65,26816.35,      236399763,         5611.02
14-Dec-2018,26810.85,26909.0,26732.7,26826.0,      168458080,         3706.72
17-Dec-2018,26915.45,27051.4,26908.6,27015.8,      118695599,         3813.30
18-Dec-2018,26917.3,27210.05,26840.8,27174.7,      158144343,         3755.54
19-Dec-2018,27229.05,27364.35,27214.3,27298.4,      215616915,         5199.28
20-Dec-2018,27128.65,27309.1,27084.5,27275.1,      191698257,         4427.58
21-Dec-2018,27261.25,27369.1,26823.1,26869.65,      177065617,         4099.45
24-Dec-2018,26877.05,26934.85,26676.95,26714.75,      128003648,         2772.52
26-Dec-2018,26634.0,27029.15,26408.15,26986.8,      148910853,         3447.39
27-Dec-2018,27200.65,27239.95,26845.1,26878.55,      169903194,         4347.66
28-Dec-2018,27048.4,27213.45,27039.6,27125.25,      109836090,         3095.11
31-Dec-2018,27267.8,27286.5,27105.0,27160.2,       83813951,         2374.23
01-Jan-2019,27231.4,27430.55,27019.05,27392.4,      116379065,         3497.39
02-Jan-2019,27297.0,27397.55,27077.6,27174.7,      176599164,         4422.44
03-Jan-2019,27181.6,27206.2,26923.75,26959.85,      151201387,         4032.83
04-Jan-2019,26999.7,27274.5,26926.1,27195.0,      189451222,         4440.79
07-Jan-2019,27378.65,27477.8,27279.55,27304.55,      161026470,         4112.84
08-Jan-2019,27301.9,27542.4,27161.95,27509.5,      150550286,         4359.43
09-Jan-2019,27651.25,27754.45,27409.5,27720.4,      199818392,         6148.74
10-Jan-2019,27713.55,27713.55,27488.2,27528.55,      139266179,         4308.94
11-Jan-2019,27602.8,27612.45,27382.45,27453.9,      116552104,         3510.63
14-Jan-2019,27389.2,27389.8,27182.2,27248.25,      212863498,         4859.32
15-Jan-2019,27317.55,27447.55,27317.1,27400.75,      161396521,         3884.40
16-Jan-2019,27405.65,27554.75,27403.05,27483.7,      183688179,         4155.93
17-Jan-2019,27568.6,27611.55,27335.15,27528.75,      212321274,         4941.09
18-Jan-2019,27550.05,27576.45,27410.65,27456.7,      129067258,         3343.81
21-Jan-2019,27514.55,27622.2,27388.5,27533.6,      128881764,         4626.77
22-Jan-2019,27526.55,27533.35,27385.4,27482.25,      138997867,         4661.51
23-Jan-2019,27493.1,27564.7,27189.6,27250.75,      126935738,         3525.23
24-Jan-2019,27273.5,27342.35,27142.8,27266.4,      210279603,         5373.42
25-Jan-2019,27261.45,27433.55,27045.2,27115.3,      284535180,         7269.49
28-Jan-2019,27041.45,27134.2,26587.95,26653.05,      181836992,         5404.63
29-Jan-2019,26616.25,26743.85,26441.55,26573.4,      194369347,         5235.15
30-Jan-2019,26789.75,26916.25,26693.7,26825.5,      249270714,         8955.81
31-Jan-2019,26969.15,27325.05,26891.05,27295.45,      306292995,         9985.48
01-Feb-2019,27334.55,27533.05,26930.45,27085.95,      238794913,         6813.15
04-Feb-2019,26974.0,27243.8,26825.55,27186.6,      173078574,         4342.07
05-Feb-2019,27226.05,27348.25,27153.2,27271.7,      189860429,         4160.27
06-Feb-2019,27326.2,27428.65,27294.1,27402.35,      164747849,         3816.51
07-Feb-2019,27424.1,27589.75,27322.95,27387.15,      156626117,         3637.06
08-Feb-2019,27302.65,27482.1,27221.25,27294.4,      142258447,         3838.29
11-Feb-2019,27240.5,27305.9,27151.55,27227.8,      117311228,         3186.38
12-Feb-2019,27166.9,27286.65,26988.9,27010.75,      117431255,         3697.43
13-Feb-2019,27068.85,27108.0,26839.05,26885.4,      112116513,         3288.32
14-Feb-2019,26978.0,27030.0,26818.05,26970.6,      374943572,         8959.41
15-Feb-2019,27017.2,27029.95,26635.25,26794.25,      252673681,         6444.39
18-Feb-2019,26754.6,26829.95,26617.7,26654.25,      175449436,         4231.50
19-Feb-2019,26666.55,26996.45,26625.6,26684.85,      129759984,         3282.94
20-Feb-2019,26786.0,26985.5,26732.65,26955.5,      130711905,         3256.71
21-Feb-2019,26994.75,27100.9,26973.0,27052.4,      148275410,         3574.09
22-Feb-2019,26960.05,26997.35,26847.8,26867.55,      221450091,        13958.07
25-Feb-2019,26934.2,27197.1,26932.65,27159.25,      141100629,         4254.38
26-Feb-2019,26853.8,27127.25,26736.6,26952.95,      201083249,         5390.59
27-Feb-2019,27078.1,27189.45,26719.4,26799.3,      193745424,         5604.59
28-Feb-2019,26878.0,26920.5,26762.55,26789.9,      191588675,         6926.21
01-Mar-2019,26941.0,27076.55,26928.9,27043.9,      189425878,         4531.37
05-Mar-2019,27068.15,27580.75,26958.1,27554.05,      207435129,         5122.25
06-Mar-2019,27618.1,27681.65,27492.05,27625.65,      179778089,         4966.69
07-Mar-2019,27661.0,27815.5,27560.0,27764.6,      208017462,         4715.54
08-Mar-2019,27686.15,27811.35,27645.4,27761.8,      140524297,         3711.24
11-Mar-2019,27840.1,28035.6,27791.25,27966.65,      148235712,         4381.47
12-Mar-2019,28168.2,28488.1,28142.25,28443.7,      184260495,         6427.57
13-Mar-2019,28480.3,28927.7,28353.65,28884.3,      206998023,         9124.75
14-Mar-2019,29028.9,29070.35,28819.75,28923.1,      187139544,         6138.11
15-Mar-2019,29007.0,29520.7,28990.85,29381.45,      296217360,         9607.37
18-Mar-2019,29521.6,29812.0,29361.65,29596.1,      185741004,         5835.92
19-Mar-2019,29702.6,29799.75,29547.7,29767.85,      222296391,         5295.30
20-Mar-2019,29769.65,29885.2,29633.5,29832.2,      194921072,         5196.81
22-Mar-2019,29920.75,30008.1,29508.7,29582.5,      219823784,         6622.27
25-Mar-2019,29329.4,29329.4,29156.25,29281.2,      132018394,         3876.07
26-Mar-2019,29300.4,29950.15,29278.5,29882.15,      131212876,         4159.59
27-Mar-2019,30034.15,30262.55,29790.25,30019.8,      260544922,         8006.30
28-Mar-2019,30064.8,30496.05,29969.1,30420.55,      292110701,         9523.90
29-Mar-2019,30480.35,30499.15,30235.9,30426.8,      219687116,         6217.73
01-Apr-2019,30537.6,30648.1,30218.35,30326.5,      224440509,         5594.91
02-Apr-2019,30450.1,30452.9,30155.85,30354.25,      196482019,         5205.38
03-Apr-2019,30440.85,30602.55,30036.25,30093.3,      193071867,         5203.95
04-Apr-2019,30147.3,30245.7,29809.9,29904.9,      199631082,         5460.27
05-Apr-2019,30002.85,30174.0,29850.0,30084.65,      154141037,         4130.84
08-Apr-2019,30201.5,30232.05,29716.6,29845.3,      147201421,         3687.89
09-Apr-2019,29901.5,30165.05,29703.55,30113.85,      165462138,         4788.34
10-Apr-2019,29916.6,30155.75,29768.1,29803.5,      165250173,         9946.96
11-Apr-2019,29841.85,29852.25,29640.25,29786.1,      108247929,         3168.46
12-Apr-2019,29780.55,30000.95,29707.0,29938.55,      104858970,         3137.74
15-Apr-2019,29983.5,30163.1,29919.1,30104.25,       90613632,         3071.18
16-Apr-2019,30236.25,30590.95,30228.2,30531.35,      117822281,         4223.74
18-Apr-2019,30656.5,30669.8,30142.2,30223.4,      141697748,         4610.68
22-Apr-2019,30282.5,30289.9,29647.55,29687.95,      132778018,         4647.04
23-Apr-2019,29761.95,29906.5,29455.45,29479.7,      145857126,         4502.93
24-Apr-2019,29550.5,29914.85,29435.05,29860.8,      129529258,         4477.27
25-Apr-2019,29927.05,30057.7,29511.95,29561.35,      201016367,         6526.09
26-Apr-2019,29764.85,30048.2,29563.15,30013.5,      158188658,         5736.29
30-Apr-2019,29920.4,29920.4,29550.05,29764.8,      362563145,         9257.75
02-May-2019,29699.8,29919.35,29638.8,29708.6,      242309997,         6830.49
03-May-2019,29811.65,30121.75,29795.1,29954.15,      181379119,         5248.10
06-May-2019,29626.5,29757.4,29528.6,29618.45,      188230212,         4787.11
07-May-2019,29749.55,29835.5,29244.25,29288.2,      180581999,         5340.05
08-May-2019,29261.3,29261.3,28951.35,28994.4,      179421775,         4926.02
09-May-2019,28893.95,29040.3,28784.65,28884.6,      206029474,         5196.87
10-May-2019,28927.6,29202.85,28900.1,29040.5,      223514610,         6070.63
13-May-2019,29026.65,29049.05,28621.1,28659.95,      253600119,         5356.35
14-May-2019,28718.75,29058.3,28582.6,28829.2,      256593306,         6110.47
15-May-2019,28925.45,28983.15,28555.15,28616.45,      218778407,         5126.91
16-May-2019,28625.9,28947.6,28525.45,28855.3,      189440058,         4501.11
17-May-2019,28881.4,29559.45,28856.0,29450.15,      257111157,         6489.10
20-May-2019,30230.4,30827.85,30111.2,30759.7,      321102950,         9217.22
21-May-2019,30862.1,30926.7,30265.1,30308.4,      216423886,         5968.41
22-May-2019,30410.65,30675.1,30268.6,30526.8,      224425509,         7602.50
23-May-2019,30962.8,31705.0,30292.35,30409.1,      494083740,        14547.69
24-May-2019,30685.5,31275.4,30564.4,31212.55,      282765890,         7946.04
27-May-2019,31234.9,31700.75,31142.5,31647.65,      239161158,         6533.11
28-May-2019,31711.3,31712.4,31328.6,31597.9,      297603975,         6998.27
29-May-2019,31459.25,31546.75,31257.9,31295.55,      205161779,         5053.90
30-May-2019,31256.85,31619.25,31236.1,31537.1,      202699071,         5776.18
31-May-2019,31678.9,31783.6,30623.05,31375.4,      230847583,         7113.52
03-Jun-2019,31406.05,31674.6,31284.7,31653.65,      160090476,         4443.90
04-Jun-2019,31532.9,31752.7,31512.95,31589.05,      172424592,         4627.37
06-Jun-2019,31523.95,31541.5,30800.8,30857.4,      283140588,         7895.98
07-Jun-2019,30943.15,31139.6,30627.05,31066.55,      215267224,         5593.78
10-Jun-2019,31259.2,31367.4,30861.3,31034.0,      208614002,         4870.64
11-Jun-2019,31172.25,31399.35,30973.35,31265.45,      188115329,         4371.70
12-Jun-2019,31219.3,31222.3,30911.45,30965.7,      143703508,         3787.08
13-Jun-2019,30876.75,31036.9,30638.25,30976.1,      341891022,         7587.55
14-Jun-2019,30983.45,31032.65,30508.95,30614.35,      255356460,         6366.06
17-Jun-2019,30652.0,30684.05,30249.4,30273.25,      184466679,         5401.37
18-Jun-2019,30299.45,30550.65,30222.85,30351.0,      241865592,         6147.16
19-Jun-2019,30526.5,30699.15,30242.0,30362.1,      252889076,         5825.47
20-Jun-2019,30390.2,30824.55,30220.7,30781.1,      293131675,         6983.33
21-Jun-2019,30804.95,30804.95,30541.5,30628.35,      238841807,         6101.47
24-Jun-2019,30680.95,30783.65,30528.0,30602.05,      165301524,         4081.42
25-Jun-2019,30567.65,30913.25,30451.4,30847.05,      145143905,         4155.46
26-Jun-2019,30809.2,31202.7,30766.65,31162.35,-,-
27-Jun-2019,31192.1,31490.6,31158.8,31269.5,      231102423,         7463.55
28-Jun-2019,31281.0,31308.9,31060.6,31105.2,      223608802,         5576.56
01-Jul-2019,31271.0,31450.35,31246.45,31372.2,      133169266,         3607.35
02-Jul-2019,31414.65,31431.35,31105.1,31283.3,      233874612,         4640.78
03-Jul-2019,31347.7,31467.15,31238.5,31382.3,      224146516,         4953.49
04-Jul-2019,31471.0,31608.35,31428.05,31471.85,      242985504,         5416.41
05-Jul-2019,31523.05,31660.75,31323.25,31475.8,      384291668,         7011.16
08-Jul-2019,31346.85,31370.4,30536.75,30603.85,      390494875,         6895.32
09-Jul-2019,30533.4,30702.1,30346.7,30569.15,      259250655,         5474.22
10-Jul-2019,30618.05,30728.35,30428.6,30522.1,      184326854,         4611.79
11-Jul-2019,30707.0,30788.05,30565.35,30716.55,      173564485,         4583.76
12-Jul-2019,30789.75,30870.95,30548.3,30601.45,      156245254,         5095.02
15-Jul-2019,30688.85,30695.7,30334.2,30445.95,      223023061,         4915.44
16-Jul-2019,30532.65,30635.0,30429.9,30570.8,      369337661,         6823.01
17-Jul-2019,30622.25,30799.7,30568.3,30735.5,      367511522,         7421.74
18-Jul-2019,30705.8,30769.35,30378.6,30430.6,      352029779,         6272.10
19-Jul-2019,30515.1,30543.75,29705.75,29770.35,      287392672,         6710.70
22-Jul-2019,29617.05,29635.15,29194.1,29284.95,      350333275,         7453.00
23-Jul-2019,29342.45,29365.8,29078.15,29128.1,      333503030,         7830.82
24-Jul-2019,29085.45,29252.4,28871.0,28952.25,      244078618,         5657.91
25-Jul-2019,28981.05,29240.8,28931.05,29043.05,      296560592,         6680.01
26-Jul-2019,29062.5,29379.1,28994.5,29325.3,      383572807,         6093.26
29-Jul-2019,29583.45,29592.95,29104.85,29295.9,      303508229,         6738.65
30-Jul-2019,29434.85,29530.3,28737.8,28791.6,      301282413,         7641.56
31-Jul-2019,28575.45,28979.75,28529.75,28876.0,      346506962,        10237.68
01-Aug-2019,28660.5,28819.7,28047.35,28367.25,      282236909,         7707.97
02-Aug-2019,28224.25,28544.55,27936.35,28204.95,      319929406,         8849.25
05-Aug-2019,27841.2,27866.55,27389.5,27648.05,      334367503,         7912.63
06-Aug-2019,27518.5,28148.4,27503.9,28022.1,      291001441,         7032.30
07-Aug-2019,28053.85,28175.55,27641.85,27702.05,      353400945,         7335.22
08-Aug-2019,27840.1,28227.55,27531.05,28110.45,      303596759,         7133.44
09-Aug-2019,28293.65,28602.75,28251.75,28431.9,      336826632,         7347.48
13-Aug-2019,28356.8,28358.85,27683.5,27729.1,      335809590,         5984.53
14-Aug-2019,27885.5,28107.05,27726.65,28019.2,      290413445,         5104.33
16-Aug-2019,27920.3,28251.05,27720.95,28217.0,      274020219,         5157.25
19-Aug-2019,28331.25,28468.9,28146.5,28186.1,      241810912,         4525.25
20-Aug-2019,28163.55,28215.4,27839.65,27982.45,      288236399,         5073.04
21-Aug-2019,28021.0,28098.9,27666.2,27719.05,      358841104,         5315.64
22-Aug-2019,27690.05,27690.05,26975.55,27034.2,      465070847,         6452.46
23-Aug-2019,26835.35,27207.3,26560.6,26958.65,      485538647,         7843.57
26-Aug-2019,27663.95,27995.25,26859.35,27951.35,      519219181,         8927.81
27-Aug-2019,28106.3,28277.7,27960.8,28126.15,      386839458,         7802.00
28-Aug-2019,28080.25,28095.55,27634.65,27804.3,      384111651,         6674.30
29-Aug-2019,27694.95,27719.05,27239.95,27305.2,      377438481,         7339.26
30-Aug-2019,27407.9,27586.5,27121.95,27427.85,      427077225,         8056.50
03-Sep-2019,27239.2,27247.05,26742.6,26824.15,      392427883,         6171.33
04-Sep-2019,26785.95,27278.7,26641.35,27123.85,      309520214,         5990.87
05-Sep-2019,27086.95,27243.95,26815.4,26919.7,      327083693,         5826.31
06-Sep-2019,26986.5,27311.05,26950.55,27247.9,      251986487,         4874.57
09-Sep-2019,27240.35,27565.55,26993.9,27504.65,      286110458,         5197.20
11-Sep-2019,27639.05,27829.65,27551.65,27776.2,      467414755,         6677.77
12-Sep-2019,27870.8,28062.3,27764.7,27818.5,      377820739,         6469.22
13-Sep-2019,27772.0,28126.85,27573.45,28098.75,      438497830,         6752.69
16-Sep-2019,27868.0,28066.7,27798.85,27855.0,      234062573,         4463.98
17-Sep-2019,27765.1,27851.4,27047.95,27131.75,      277762547,         5449.45
18-Sep-2019,27304.7,27414.45,27088.8,27172.65,      307775512,         5314.41
19-Sep-2019,27175.45,27175.45,26643.0,26757.65,      450436905,         6050.19
20-Sep-2019,26878.65,29418.95,26727.55,28981.55,      844582360,        18185.99
23-Sep-2019,30039.4,30801.3,29776.3,30566.2,      552171387,        14401.90
24-Sep-2019,30432.0,30668.1,29889.55,30183.1,      348810197,         8157.62
25-Sep-2019,30029.05,30067.6,29470.1,29586.05,      352814285,         8112.37
26-Sep-2019,29640.55,30718.35,29627.0,30002.6,      540435004,        11367.60
27-Sep-2019,29974.95,30112.65,29711.35,29876.65,      464096458,         7011.82
30-Sep-2019,29674.8,29754.4,28943.45,29103.15,      580252025,         9447.47
01-Oct-2019,29226.15,29526.4,28077.35,28725.5,     1187313940,        15321.69
03-Oct-2019,28606.7,28769.1,28240.8,28414.1,      825756750,        10519.65
04-Oct-2019,28681.9,28730.3,27653.7,27731.85,      732719135,         9504.35
07-Oct-2019,27909.9,28185.15,27568.35,27767.55,      554307096,         8314.79
09-Oct-2019,27901.65,28857.7,27702.05,28785.85,      574832720,         8826.87
10-Oct-2019,28542.95,28552.75,27914.15,28013.45,      381151128,         6867.09
11-Oct-2019,28245.55,28604.05,27736.8,28042.5,      558917279,         8470.43
14-Oct-2019,28238.5,28553.4,28043.25,28181.95,      387660772,         5919.07
15-Oct-2019,28257.85,28694.85,28186.25,28555.1,      350926458,         5599.17
16-Oct-2019,28689.45,28759.35,28305.4,28538.8,      400383734,         6136.08
17-Oct-2019,28596.35,29049.05,28487.95,28989.45,      617849861,         7434.75
